Date,Adj Close,Close,High,Low,Open,Volume,return
2000-10-02,91.5558090209961,143.84375,144.90625,143.140625,144.28125,5517800,0.0015233493154400701
2000-10-03,90.70050048828125,142.5,145.75,142.28125,144.53125,9347200,-0.009341936266640372
2000-10-04,91.456298828125,143.6875,144.25,141.75,142.875,6148900,0.008332901536099113
2000-10-05,91.77456665039062,144.1875,144.84375,143.3125,143.40625,4566900,0.0034799989322085167
2000-10-06,89.78555297851562,141.0625,144.640625,139.75,143.875,10014900,-0.02167282009025462
2000-10-09,89.1092758178711,140.0,141.3125,139.375,141.3125,4508000,-0.007532137835207786
2000-10-10,87.63737487792969,137.6875,141.25,137.6875,140.09375,6104700,-0.01651793179140859
2000-10-11,86.90138244628906,136.53125,138.625,135.125,137.625,10346000,-0.008398156981148652
2000-10-12,84.73332214355469,133.125,137.59375,132.78125,137.28125,12336900,-0.024948513380375514
2000-10-13,87.55777740478516,137.5625,137.65625,132.875,132.9375,11778800,0.03333346539210735
2000-10-16,87.95559692382812,138.1875,138.234375,136.6875,137.40625,5659000,0.004543508650337591
2000-10-17,85.76769256591797,134.75,138.5625,134.40625,138.4375,7831700,-0.024875101010398915
2000-10-18,85.44939422607422,134.25,136.125,130.15625,132.625,10897300,-0.0037111682770190058
2000-10-19,88.6716537475586,139.3125,139.453125,136.4375,136.84375,8767300,0.03770956541785675
2000-10-20,89.0495834350586,139.90625,141.1875,138.375,138.375,7373500,0.004262125172221687
2000-10-23,89.44734954833984,140.53125,141.03125,138.9375,139.9375,5290000,0.004466793643917777
2000-10-24,88.8506851196289,139.59375,141.9375,139.0,140.96875,5750700,-0.006670565776669357
2000-10-25,86.76219940185547,136.3125,139.5625,136.125,138.75,9137600,-0.023505566839034375
2000-10-26,87.00083923339844,136.6875,137.65625,134.03125,137.125,9345800,0.002750504634370321
2000-10-27,88.65176391601562,139.28125,139.28125,136.625,137.875,9762900,0.018975962728224216
2000-10-30,89.44734954833984,140.53125,141.09375,138.15625,138.4375,10154100,0.008974278651442402
2000-10-31,90.98886108398438,142.953125,143.6875,140.0625,141.015625,7752400,0.017233730719002027
2000-11-01,90.68061828613281,142.46875,143.25,141.21875,142.25,6753600,-0.00338769816633977
2000-11-02,90.82976531982422,142.703125,143.90625,142.515625,143.15625,11395100,0.0016447509568229268
2000-11-03,90.87950134277344,142.78125,143.75,142.375,143.46875,5187100,0.000547574055422162
2000-11-06,91.51602172851562,143.78125,144.296875,143.03125,143.15625,4042500,0.00700400394299483
2000-11-07,91.4960708618164,143.75,144.0,142.5625,143.140625,5231300,-0.0002180040863052346
2000-11-08,89.46725463867188,140.5625,144.0625,140.5625,144.0625,6123300,-0.02217380707209371
2000-11-09,89.12909698486328,140.03125,141.21875,137.25,140.0,10635300,-0.0037796806795323823
2000-11-10,86.96107482910156,136.625,139.46875,136.53125,139.0,8569500,-0.024324516113182537
2000-11-13,86.28479766845703,135.5625,136.984375,133.015625,135.625,17285300,-0.007776780151045437
2000-11-14,88.55230712890625,139.125,139.625,137.0,137.46875,7668900,0.026279362317820576
2000-11-15,88.830810546875,139.5625,140.109375,137.75,139.0625,8837700,0.0031450724097263905
2000-11-16,87.43846893310547,137.375,139.875,137.3125,138.578125,6684100,-0.015674084309236447
2000-11-17,86.97101593017578,136.640625,139.0,135.75,137.3125,6551100,-0.005346079461744813
2000-11-20,85.72787475585938,134.6875,136.375,134.3125,135.75,5458500,-0.014293740978195024
2000-11-21,86.16545867919922,135.375,136.1875,133.515625,134.875,7684300,0.0051043365368150795
2000-11-22,84.1068344116211,132.140625,134.875,132.125,134.34375,5736900,-0.02389152566624808
2000-11-24,85.82733154296875,134.84375,134.96875,133.625,133.625,3411600,0.020456091866773773
2000-11-27,86.58318328857422,136.03125,136.6875,135.3125,136.46875,5992000,0.008806655549194797
2000-11-28,85.09132385253906,133.6875,136.59375,133.640625,135.125,5336100,-0.017230360208204898
2000-11-29,84.93224334716797,133.4375,135.90625,133.265625,134.375,6914100,-0.0018695267410197003
2000-11-30,84.19628143310547,132.28125,133.5,129.75,132.5,11201600,-0.00866528287795476
2000-12-01,84.15653228759766,132.21875,134.0625,131.0,133.1875,7587200,-0.00047210096255134726
2000-12-04,84.87256622314453,133.34375,133.875,131.5,131.875,6996600,0.00850835836604924
2000-12-05,87.65727996826172,137.71875,138.25,134.40625,134.875,8883400,0.03281052840791565
2000-12-06,86.25497436523438,135.515625,138.34375,135.03125,137.78125,12888000,-0.015997594307456064
2000-12-07,85.07146453857422,133.65625,135.875,133.65625,134.875,6529100,-0.013721061716959637
2000-12-08,85.27037048339844,133.96875,139.46875,133.875,137.0625,10276300,0.00233810415634772
2000-12-11,88.23410034179688,138.625,139.5625,136.71875,137.375,6405600,0.034756854480601174
2000-12-12,87.85614776611328,138.03125,138.8125,137.375,138.1875,5022900,-0.0042835204781315195
2000-12-13,86.65278625488281,136.140625,139.40625,136.03125,139.25,6070500,-0.01369695282376826
2000-12-14,85.54888916015625,134.40625,136.5,134.03125,135.875,7678400,-0.012739314480662234
2000-12-15,83.61659240722656,130.96875,133.125,130.5625,133.125,9065300,-0.02258704668055045
2000-12-18,84.73388671875,132.71875,133.46875,131.765625,132.0625,7235400,0.013362112463062736
2000-12-19,83.00807189941406,130.015625,134.96875,130.015625,132.46875,9616600,-0.020367469098452773
2000-12-20,80.6039047241211,126.25,128.9375,126.09375,128.625,9994300,-0.028963052872812756
2000-12-21,81.16256713867188,127.125,128.859375,125.53125,126.0,14331500,0.006930959690636396
2000-12-22,83.5966567993164,130.9375,131.109375,128.84375,129.0,10182900,0.029990299056037895
2000-12-26,84.49449157714844,132.34375,132.34375,130.28125,130.84375,4665300,0.010740079953046378
2000-12-27,85.11294555664062,133.3125,133.734375,131.25,131.75,4854100,0.007319459149919938
2000-12-28,85.37234497070312,133.71875,133.875,132.59375,132.8125,8358700,0.003047708105576863
2000-12-29,83.75625610351562,131.1875,134.28125,131.1875,134.0625,8774600,-0.018929887280735747
2001-01-02,82.23994445800781,128.8125,132.15625,127.5625,132.0,8737500,-0.01810386132390851
2001-01-03,86.1903305053711,135.0,136.0,127.65625,128.3125,19431600,0.04803488223876862
2001-01-04,85.26258850097656,133.546875,135.46875,133.0,134.9375,9219000,-0.010763875703397097
2001-01-05,82.47933197021484,129.1875,133.625,129.1875,133.46875,12911400,-0.03264335014564845
2001-01-08,83.11780548095703,130.1875,130.1875,127.6875,129.875,6625300,0.007741012148022142
2001-01-09,82.89834594726562,129.84375,131.5,129.421875,131.046875,5702400,-0.0026403432143271566
2001-01-10,84.35479736328125,132.125,132.125,128.8125,129.0,8746100,0.017569125166165822
2001-01-11,84.43462371826172,132.25,133.484375,131.09375,131.09375,7245100,0.0009463167179062371
2001-01-12,84.27497100830078,132.0,133.71875,131.28125,132.6875,7244000,-0.0018908440984312103
2001-01-16,84.81368255615234,132.84375,133.1875,131.515625,132.0,8542200,0.006392307720859414
2001-01-17,85.20274353027344,133.453125,135.046875,132.640625,134.84375,7851400,0.00458724302960789
2001-01-18,86.05065155029297,134.78125,135.703125,132.9375,133.4375,8107000,0.009951651612230883
2001-01-19,85.56185913085938,134.015625,136.1875,133.875,136.1875,7782500,-0.005680287256720096
2001-01-22,86.13043975830078,134.90625,135.78125,133.5625,134.25,7050900,0.006645257983137309
2001-01-23,86.8088150024414,135.96875,136.65625,134.15625,134.46875,8463100,0.007876138169551794
2001-01-24,87.06819915771484,136.375,137.3125,135.84375,136.25,6199900,0.0029879932731040615
2001-01-25,86.84874725341797,136.03125,137.25,135.65625,136.25,10818300,-0.0025204598971819703
2001-01-26,86.74897766113281,135.875,136.125,134.453125,135.15625,7136800,-0.0011487741094760029
2001-01-29,87.21186828613281,136.60000610351562,136.89999389648438,135.3699951171875,135.5,6705900,0.005335977869482145
2001-01-30,87.97798919677734,137.8000030517578,137.9199981689453,135.7899932861328,136.3000030517578,7069100,0.008784594639470011
2001-01-31,87.48001861572266,137.02000427246094,138.6999969482422,136.60000610351562,137.39999389648438,9706900,-0.0056601723408441496
2001-02-01,88.06095886230469,137.92999267578125,137.9499969482422,136.25,137.10000610351562,8239100,0.006640833595771722
2001-02-02,86.06267547607422,134.8000030517578,137.99000549316406,134.75,137.39999389648438,8276600,-0.022692046646403896
2001-02-05,86.6947021484375,135.7899932861328,135.94000244140625,134.75,134.8000030517578,4352900,0.007343795308094814
2001-02-06,86.43932342529297,135.38999938964844,136.6999969482422,135.22000122070312,135.3000030517578,7106700,-0.002945724673086403
2001-02-07,85.992431640625,134.69000244140625,135.39999389648438,133.67999267578125,134.72000122070312,5748700,-0.00517000558263514
2001-02-08,84.99005126953125,133.1199951171875,135.39999389648438,133.10000610351562,134.8000030517578,5943300,-0.01165661154091846
2001-02-09,84.17281341552734,131.83999633789062,133.35000610351562,131.25999450683594,133.35000610351562,9913000,-0.009615688445841486
2001-02-12,85.13685607910156,133.35000610351562,133.5,131.6999969482422,131.6999969482422,5804400,0.011453135810194803
2001-02-13,84.44103240966797,132.25999450683594,134.1699981689453,132.0,133.6999969482422,6587600,-0.008173001699605775
2001-02-14,84.31329345703125,132.05999755859375,132.64999389648438,130.66000366210938,132.64999389648438,8400100,-0.0015127592473880291
2001-02-15,85.1305160522461,133.33999633789062,133.52000427246094,131.99000549316406,132.83999633789062,5929800,0.009692689749230654
2001-02-16,83.25348663330078,130.39999389648438,131.2899932861328,129.3000030517578,131.0,6434900,-0.022048843422884268
2001-02-20,81.9701919555664,128.38999938964844,131.13999938964844,128.10000610351562,131.0399932861328,5760000,-0.015414305509951709
2001-02-21,80.20170593261719,125.62000274658203,128.83999633789062,125.5,127.9000015258789,10910800,-0.021574745413648233
2001-02-22,80.322998046875,125.80999755859375,126.54000091552734,123.0199966430664,126.3499984741211,21281600,0.0015123383330488682
2001-02-23,79.78032684326172,124.95999908447266,125.54000091552734,121.80000305175781,125.08000183105469,20173000,-0.006756112406269832
2001-02-26,81.47863006591797,127.62000274658203,127.62000274658203,124.5,125.80000305175781,11503700,0.021287243232191555
